id,budget,genres,original_title,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,overview
256569,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",Trespass Against Us,6.877446,"[{'id': 834, 'logo_path': None, 'name': 'Potboiler Productions Ltd.', 'origin_country': ''}, {'id': 20277, 'logo_path': None, 'name': 'Protagonist Pictures', 'origin_country': ''}, {'id': 20278, 'logo_path': None, 'name': 'Albert Granville', 'origin_country': ''}, {'id': 26995, 'logo_path': None, 'name': 'Animal Kingdom', 'origin_country': ''}, {'id': 6705, 'logo_path': '/5uoaxZCSYuc6KEiJgEYSWzLIFAW.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}]",2017-01-20,5711,99,5.7,118,"Three generations of the rowdy Cutler family live as outlaws in some of Britain's richest countryside – hunting hares, ram-raiding stately homes, and taunting the police. Struggling to retain a way of life fast becoming extinct, Chad Cutler ends up caught between his father's archaic principles and trying to do right by his kids, whilst the full force of the law is finally catching up with him."
410554,10000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",First Kill,6.836683,"[{'id': 63443, 'logo_path': None, 'name': 'The Fyzz Facility', 'origin_country': ''}, {'id': 290, 'logo_path': '/Q8mw2AOQQc8Qg0uNwLWq86DVZv.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 3160, 'logo_path': None, 'name': 'Brookstreet Pictures', 'origin_country': ''}, {'id': 73685, 'logo_path': None, 'name': 'Emmett Furla Oasis Films (EFO Films)', 'origin_country': ''}, {'id': 85562, 'logo_path': None, 'name': 'River Bay Films', 'origin_country': ''}, {'id': 95598, 'logo_path': None, 'name': 'Kirk Shaw Productions', 'origin_country': ''}, {'id': 95599, 'logo_path': None, 'name': 'Aboretum Productions', 'origin_country': ''}]",2017-07-21,0,97,5.4,140,A police chief tries to solve a kidnapping that involves a bank robber holding a young boy hostage.
429238,0,"[{'id': 10751, 'name': 'Family'}, {'id': 80, 'name': 'Crime'}]",Coin Heist,6.831571,"[{'id': 84167, 'logo_path': None, 'name': 'Adaptive Studios', 'origin_country': ''}]",2017-01-06,0,97,5.4,115,"When a crisis threatens to destroy their high school, four teens hatch a daring plan to raise $10 million. Step one? Breaking into the U.S. Mint."
433251,0,"[{'id': 35, 'name': 'Comedy'}]",Naked,6.829808,"[{'id': 8000, 'logo_path': None, 'name': 'Broken Road Productions', 'origin_country': ''}]",2017-08-11,0,96,5.8,548,"Following a wild night out with his Best Man, Rob Anderson wakes up to find himself naked in an elevator on the morning of his wedding day and is forced to relive the morning over and over again."
425134,0,"[{'id': 35, 'name': 'Comedy'}]",How to Be a Latin Lover,6.821789,"[{'id': 58399, 'logo_path': None, 'name': 'Pantelion Films', 'origin_country': ''}]",2017-04-28,26251899,115,6.4,148,An aging Latin lover gets dumped by his sugar mama and must fend for himself in a harsh world.
426284,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",無限の住人,6.819347,"[{'id': 9108, 'logo_path': None, 'name': 'Rakuei-sha', 'origin_country': ''}, {'id': 9300, 'logo_path': '/9sSD1XufVCJWAadNiC9Mwu994VD.png', 'name': 'TV Asahi', 'origin_country': 'JP'}, {'id': 11561, 'logo_path': '/8HB3TFUeo83keAPHfFfrNtN2MmA.png', 'name': 'Recorded Picture Company (RPC)', 'origin_country': 'GB'}, {'id': 41861, 'logo_path': None, 'name': 'GyaO', 'origin_country': ''}, {'id': 59118, 'logo_path': None, 'name': 'Kôdansha', 'origin_country': ''}, {'id': 66289, 'logo_path': None, 'name': 'Oriental Light and Magic (OLM)', 'origin_country': ''}, {'id': 97846, 'logo_path': None, 'name': 'Ken-On', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 5822, 'logo_path': '/qyTbRgCyU9NLKvKaiQVbadtr7RY.png', 'name': 'Toei Company, Ltd.', 'origin_country': 'JP'}]",2017-04-29,150532,140,6.5,125,"Manji, a highly skilled samurai, becomes cursed with immortality after a legendary battle. Haunted by the brutal murder of his sister, Manji knows that only fighting evil will regain his soul. He promises to help a young girl named Rin avenge her parents, who were killed by a group of master swordsmen led by ruthless warrior Anotsu. The mission will change Manji in ways he could never imagine."
439998,0,"[{'id': 35, 'name': 'Comedy'}]",Omicidio all'italiana,6.807611,"[{'id': 6246, 'logo_path': None, 'name': 'Medusa Film', 'origin_country': ''}, {'id': 19916, 'logo_path': None, 'name': 'Lotus Production', 'origin_country': ''}, {'id': 3920, 'logo_path': None, 'name': 'Leone Film', 'origin_country': ''}]",2017-03-02,0,,6.4,136,
340101,11795877,"[{'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Their Finest,6.779427,"[{'id': 288, 'logo_path': '/wdmwQuV4R1MIr8A78izZkC184uC.png', 'name': 'BBC Films', 'origin_country': 'GB'}, {'id': 2395, 'logo_path': '/pZz4qs03FtP6UGtZ3hjQ6qimcwi.png', 'name': 'HanWay Films', 'origin_country': 'GB'}, {'id': 6417, 'logo_path': None, 'name': 'Film i Väst', 'origin_country': ''}, {'id': 11752, 'logo_path': None, 'name': 'Number 9 Films', 'origin_country': 'GB'}, {'id': 18230, 'logo_path': None, 'name': 'Filmgate Films', 'origin_country': ''}, {'id': 58546, 'logo_path': None, 'name': 'Ripken Productions', 'origin_country': ''}, {'id': 62230, 'logo_path': None, 'name': 'Pinewood Pictures', 'origin_country': ''}, {'id': 1508, 'logo_path': None, 'name': 'Wildgaze Films', 'origin_country': 'GB'}]",2017-04-06,3603484,117,6.8,137,"During the Blitz of World War II, a female screenwriter (Gemma Arterton) works on a film celebrating England's resilience as a way to buoy a weary populace's spirits. Her efforts to dramatise the true story of two sisters (Lily Knight and Francesca Knight) who undertook their own maritime mission to rescue wounded soldiers are met with mixed feelings by a dismissive all-male staff."
438348,0,"[{'id': 35, 'name': 'Comedy'}]",Knock,6.723848,"[{'id': 77550, 'logo_path': '/ewSUQIJIWTAXxqjZOBdNz6MDqPf.png', 'name': 'Moana Films', 'origin_country': 'FR'}, {'id': 77552, 'logo_path': None, 'name': 'Curiosa Films', 'origin_country': ''}]",2017-10-18,0,113,6.3,114,"Doctor Knock is a former thug who has become a doctor and arrives in the small village of Saint-Maurice to make his fortune according to a particular method. It will make the villagers believe that they are not as healthy as they might think. It is thus that he will find in each one an imaginary symptom, or not, and thus will be able to exercise his profession lucratively. Under his seductive looks and after gaining the confidence of the village, Knock is on the verge of achieving his ends. But his past catches up with him and an old acquaintance disrupts the doctor's plans."
416186,11110000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",Le Redoutable,6.714149,"[{'id': 11246, 'logo_path': None, 'name': 'Région Ile-de-France', 'origin_country': ''}, {'id': 94916, 'logo_path': None, 'name': 'Les Compagnons du Cinéma', 'origin_country': ''}, {'id': 50630, 'logo_path': None, 'name': 'La Classe Américaine', 'origin_country': ''}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 94917, 'logo_path': None, 'name': 'Forever Group', 'origin_country': ''}, {'id': 10611, 'logo_path': '/jiNtYrLNpBnhpJEpb4DC7M80TC4.png', 'name': 'Ciné+', 'origin_country': ''}, {'id': 11795, 'logo_path': '/1ECMy2vf7r6nOhqBkDYtqQrjHYl.png', 'name': 'France Télévisions', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}]",2017-09-13,51413,102,6.8,105,"During the making of one of his films, French film director Jean-Luc Godard falls in love with 17-year old actress Anne Wiazemsky and later gets married."
363126,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",Berlin Syndrome,6.702179,"[{'id': 86411, 'logo_path': None, 'name': 'Photoplay Films', 'origin_country': ''}, {'id': 7584, 'logo_path': '/kUYglxdeMwHWEWezvQrI8NnHH0q.png', 'name': 'Screen Australia', 'origin_country': 'AU'}, {'id': 10949, 'logo_path': None, 'name': 'Memento Films International', 'origin_country': ''}, {'id': 11840, 'logo_path': '/8oyCRYf6ezxB5h8HJIPVG8JjzgL.png', 'name': 'Film Victoria', 'origin_country': 'AU'}, {'id': 13786, 'logo_path': '/1SZVpHLNMlYGshAXZK8FIIWQyu1.png', 'name': 'Aquarius Films', 'origin_country': 'AU'}, {'id': 14430, 'logo_path': None, 'name': 'Fulcrum Media Finance', 'origin_country': ''}, {'id': 86410, 'logo_path': None, 'name': 'DDP Studios', 'origin_country': ''}]",2017-05-25,201719,116,6.2,233,A passionate holiday romance leads to an obsessive relationship when an Australian photojournalist wakes one morning in a Berlin apartment and is unable to leave.
419835,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",Crooked House,6.696835,"[{'id': 88045, 'logo_path': None, 'name': 'Fred Films', 'origin_country': ''}, {'id': 95985, 'logo_path': None, 'name': 'Brilliant Films', 'origin_country': ''}]",2017-10-31,2049844,115,6.3,188,"A private investigator helps a former flame solve the murder of her wealthy grandfather, who lived in a sprawling estate surrounded by his idiosyncratic family."
390054,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",Sand Castle,6.683165,"[{'id': 1557, 'logo_path': '/ccz9bqCu3jSFKbPFnfWmjAKZLBL.png', 'name': 'The Mark Gordon Company', 'origin_country': 'US'}, {'id': 6408, 'logo_path': None, 'name': 'International Traders', 'origin_country': ''}, {'id': 14580, 'logo_path': None, 'name': 'Treehouse Pictures', 'origin_country': ''}]",2017-04-21,0,113,6.3,240,"Set during the occupation of Iraq, a squad of U.S. soldiers try to protect a small village."
420245,0,"[{'id': 27, 'name': 'Horror'}]",Don't Knock Twice,6.674838,"[{'id': 86623, 'logo_path': None, 'name': 'Seymour Films', 'origin_country': ''}, {'id': 21621, 'logo_path': None, 'name': 'Red & Black Films', 'origin_country': ''}]",2017-02-03,0,93,5.0,239,A mother desperate to reconnect with her troubled daughter becomes embroiled in the urban legend of a demonic witch.
354216,0,"[{'id': 27, 'name': 'Horror'}]",The Devil's Candy,6.655868,"[{'id': 15159, 'logo_path': None, 'name': 'Snoot Entertainment', 'origin_country': ''}]",2017-03-17,0,79,6.3,233,A struggling painter is possessed by satanic forces after he and his young family move into their dream home in rural Texas.
469876,0,"[{'id': 35, 'name': 'Comedy'}]",Addio fottuti musi verdi,6.652108,"[{'id': 10102, 'logo_path': None, 'name': 'Cattleya', 'origin_country': ''}]",2017-11-09,0,,6.1,102,
382597,32,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",Raid Dingue,6.598938,"[{'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 7981, 'logo_path': '/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png', 'name': 'Pathé!', 'origin_country': 'FR'}, {'id': 11773, 'logo_path': '/8fCjsqh43LbPV6pm3SfR5Jx64GU.png', 'name': 'Artémis Productions', 'origin_country': 'BE'}, {'id': 23441, 'logo_path': None, 'name': ""Les Productions du Ch'timi"", 'origin_country': ''}]",2017-02-01,0,105,5.9,391,"The story of a woman who dreams to join an intervention group in the police department called RAID. Unfortunately, she is rather clumsy and both her family (and soon to be family-in-law) and a veteran of the RAID do not approve. However, Johanna is determined to prove them wrong."
398920,0,"[{'id': 35, 'name': 'Comedy'}]",Il a déjà tes yeux,6.590937,"[{'id': 22127, 'logo_path': '/lgkXXc4hyHH6WqVMJVUFrhFIjm5.png', 'name': 'uFund', 'origin_country': 'BE'}, {'id': 7561, 'logo_path': None, 'name': 'Nexus Factory', 'origin_country': 'BE'}, {'id': 67043, 'logo_path': '/lcpIJu30UucUTE5SCKYD1qFdDHr.png', 'name': 'Nolita Cinema', 'origin_country': 'FR'}, {'id': 8350, 'logo_path': '/rSMDAaHwcKiLbXOCIfw1v74xdRg.png', 'name': 'TF1 Droits Audiovisuels', 'origin_country': 'FR'}, {'id': 1475, 'logo_path': None, 'name': 'UGC Images', 'origin_country': ''}, {'id': 19037, 'logo_path': '/qM8kSqB1a31ctZO8YyQHxx0Vuen.png', 'name': 'Umedia', 'origin_country': 'BE'}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}]",2017-01-18,0,95,6.3,217,"Paul is married to Sali. Everything would be fine if they could get a child. Until the day when Sali receives the call that they have been waiting for so long: their adoption file is approved. He is adorable, he is 6 months old, his name is Benjamin. He is blond with blue eyes and white. They - are black."
421447,6600000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}]",L'Ascension,6.590283,"[{'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}, {'id': 82404, 'logo_path': None, 'name': 'DACP Films', 'origin_country': ''}]",2017-01-25,0,103,6.8,297,"A true story of Samy, native of La Courneuve, who is out of love for Nadia, decides to climb Mount Everest."
433244,0,"[{'id': 53, 'name': 'Thriller'}]",Clinical,6.584916,"[{'id': 55570, 'logo_path': None, 'name': 'Campfire', 'origin_country': ''}, {'id': 59811, 'logo_path': '/wwemzKWzjKYJFfCeiB57q3r4Bcm.png', 'name': 'Netflix', 'origin_country': 'US'}]",2017-01-13,0,104,5.2,134,"A psychiatrist tries to put her life back together after a violent attack by seeking to repair the life of a new patient, but he has his own terrifying history."
375183,0,"[{'id': 18, 'name': 'Drama'}]",A Family Man,6.558937,"[{'id': 14576, 'logo_path': None, 'name': 'Ascot Elite Home Entertainment', 'origin_country': ''}, {'id': 5357, 'logo_path': None, 'name': 'Zero Gravity Management', 'origin_country': ''}]",2017-05-18,0,108,6.7,161,"Dane Jensen is a driven, Chicago-based headhunter, working at a cut-throat job placement firm. When Dane's boss announces his retirement, he pits Dane against Lynn Vogel, Dane's equally driven but polar-opposite rival at the firm, in a battle for control over the company."
407445,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Breathe,6.558373,"[{'id': 25654, 'logo_path': None, 'name': 'The Imaginarium', 'origin_country': ''}]",2017-10-13,477815,117,7.4,184,"Based on the true story of Robin, a handsome, brilliant and adventurous man whose life takes a dramatic turn when polio leaves him paralyzed."
434203,10000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",Newness,6.557172,[],2017-11-03,0,112,5.9,128,"In contemporary Los Angeles, two millennials navigating a social media–driven hookup culture begin a relationship that pushes both emotional and physical boundaries."
432976,0,"[{'id': 99, 'name': 'Documentary'}]",Icarus,6.5456,"[{'id': 59811, 'logo_path': '/wwemzKWzjKYJFfCeiB57q3r4Bcm.png', 'name': 'Netflix', 'origin_country': 'US'}, {'id': 4183, 'logo_path': None, 'name': 'Diamond Docs', 'origin_country': ''}, {'id': 13043, 'logo_path': None, 'name': 'Rise Films', 'origin_country': ''}, {'id': 14909, 'logo_path': '/4K1FuzPmnKC2QcLu6iu0GlmUjQV.png', 'name': 'Impact Partners', 'origin_country': 'US'}, {'id': 91898, 'logo_path': None, 'name': 'Alex Productions', 'origin_country': ''}, {'id': 91899, 'logo_path': None, 'name': 'Lagralane Group, The', 'origin_country': ''}]",2017-06-03,0,121,7.9,181,"While investigating the furtive world of illegal doping in sports, director Bryan Fogel connects with renegade Russian scientist Dr. Grigory Rodchenkov—a pillar of his country’s “anti-doping” program. Over dozens of Skype calls, urine samples, and badly administered hormone injections, Fogel and Rodchenkov grow closer despite shocking allegations that place Rodchenkov at the center of Russia’s state-sponsored Olympic doping program."
449415,0,"[{'id': 35, 'name': 'Comedy'}]",Classe Z,6.471732,[],2017-03-30,0,,5.9,113,"First day of last year for the students of a high school science, but at school there is something new: some guys have been moved from their respective classes in a section created especially for them, the section H. Students of the H section are not were chosen at random, are in fact notoriously problematic elements, too exuberant and listless. Among them is Ricky (Enrico Oetiker) who is awake and never misses a chance to make jokes irritating that it shares on its Youtube channel, Star (Greta Menchi) whose only interest is its look and Viola (Alice Pagani) intelligent but always at war with the world."
430365,0,"[{'id': 35, 'name': 'Comedy'}]",À Bras Ouverts,6.434733,"[{'id': 34774, 'logo_path': None, 'name': 'W9', 'origin_country': ''}, {'id': 1115, 'logo_path': '/ntH7T5gsN6wtyrfHGHJDTuneQ7o.png', 'name': 'M6 Films', 'origin_country': 'FR'}, {'id': 2902, 'logo_path': '/nSPZ1BNASeC2dxJKB8AF6dJCx5q.png', 'name': 'SND', 'origin_country': 'FR'}, {'id': 6454, 'logo_path': None, 'name': 'Caméra One', 'origin_country': ''}, {'id': 7561, 'logo_path': None, 'name': 'Nexus Factory', 'origin_country': 'BE'}, {'id': 9053, 'logo_path': None, 'name': 'Ouille Productions', 'origin_country': ''}, {'id': 19037, 'logo_path': '/qM8kSqB1a31ctZO8YyQHxx0Vuen.png', 'name': 'Umedia', 'origin_country': 'BE'}, {'id': 23497, 'logo_path': None, 'name': 'Pulsar Productions', 'origin_country': ''}, {'id': 10611, 'logo_path': '/jiNtYrLNpBnhpJEpb4DC7M80TC4.png', 'name': 'Ciné+', 'origin_country': ''}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}]",2017-04-05,0,92,5.1,174,"Jean-Étienne Fougerole is an intellectual bohemian who released his new novel ""In Open Arms"" and calling the wealthiest people to welcome home the families in need. While he promotes his book during a televised debate, his opponent criticized him for not applying what he himself advocates. While stuck, Jean-Étienne Fougerole accepts the challenge, for fear of being discredited. The same evening, a family of Roma rings the door of his Marnes-la-Coquette villa and the writer feels obliged to house them."
301355,0,"[{'id': 53, 'name': 'Thriller'}]",Message from the King,6.36295,"[{'id': 28275, 'logo_path': None, 'name': 'The Ink Factory', 'origin_country': ''}, {'id': 23909, 'logo_path': None, 'name': 'Silver Nitrate', 'origin_country': ''}]",2017-05-10,0,102,6.3,128,"On a relentless quest to avenge his sister's murder, a man from Cape Town infiltrates a sprawling network of lowlifes and elites in Los Angeles."
433422,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",劇場版 FAIRY TAIL 『DRAGON CRY』,6.348504,"[{'id': 3656, 'logo_path': None, 'name': 'GAGA', 'origin_country': ''}, {'id': 13113, 'logo_path': '/xV5tPYKZhP2Ko9dOh5A3FahuKsx.png', 'name': 'A-1 Pictures', 'origin_country': 'JP'}, {'id': 90461, 'logo_path': None, 'name': 'Fairy Tale DC Production Committee for Theater Version', 'origin_country': ''}]",2017-05-06,0,85,6.1,211,"Natsu Dragneel and his friends travel to the island Kingdom of Stella, where they will reveal dark secrets, fight the new enemies and once again save the world from destruction."
397442,0,"[{'id': 35, 'name': 'Comedy'}]",Win It All,6.329344,[],2017-03-11,0,88,5.7,107,A gambling addict faces a conflict when entrusted with keeping a bunch of money that isn't his.
436343,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Testről és lélekről,6.311073,"[{'id': 11008, 'logo_path': None, 'name': 'Inforg-M&M Film Kft.', 'origin_country': ''}]",2017-03-02,0,116,7.5,127,"Two introverted people find out by pure chance that they share the same dream every night. They are puzzled, incredulous, a bit frightened. As they hesitantly accept this strange coincidence, they try to recreate in broad daylight what happens in their dream."
430528,0,"[{'id': 35, 'name': 'Comedy'}]",Si j'étais un homme,6.291184,"[{'id': 77552, 'logo_path': None, 'name': 'Curiosa Films', 'origin_country': ''}, {'id': 77550, 'logo_path': '/ewSUQIJIWTAXxqjZOBdNz6MDqPf.png', 'name': 'Moana Films', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}]",2017-02-22,0,95,5.1,126,"Jeanne wakes up one morning and her life is about to take a funny turn, at first sight nothing has changed in her - to a small detail."
271404,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",Beyond Skyline,6.241876,"[{'id': 12142, 'logo_path': '/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png', 'name': 'XYZ Films', 'origin_country': 'US'}, {'id': 5056, 'logo_path': '/kADFcjL04xe5HGBnlLjbfhliS2a.png', 'name': 'Head Gear Films', 'origin_country': 'GB'}, {'id': 14446, 'logo_path': None, 'name': 'Infinite Frameworks Studios', 'origin_country': ''}, {'id': 17364, 'logo_path': None, 'name': 'Infinite Frameworks Pte. Ltd.', 'origin_country': ''}, {'id': 25954, 'logo_path': None, 'name': 'Metrol Technology', 'origin_country': 'GB'}, {'id': 78752, 'logo_path': None, 'name': 'North Hollywood Films', 'origin_country': ''}, {'id': 87026, 'logo_path': None, 'name': 'Beyond The Mothership', 'origin_country': ''}, {'id': 99444, 'logo_path': None, 'name': 'Hongmaisui International Culture (Beijing) Co.', 'origin_country': ''}, {'id': 99447, 'logo_path': None, 'name': 'Media Rights Entertainment', 'origin_country': ''}, {'id': 99448, 'logo_path': None, 'name': 'Hydraulix Entertainment', 'origin_country': ''}, {'id': 99449, 'logo_path': None, 'name': 'M45 Productions', 'origin_country': ''}]",2017-10-20,992181,105,4.8,392,"Detective Mark Corley storms his way onto an alien spaceship to rescue his estranged son. When the ship crashes in Southeast Asia, he forges an alliance with a band of survivors to take back the planet once and for all."
472424,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",Gaga: Five Foot Two,6.236357,"[{'id': 81368, 'logo_path': None, 'name': 'Live Nation Productions', 'origin_country': ''}, {'id': 39918, 'logo_path': None, 'name': 'Permanent Wave', 'origin_country': ''}]",2017-09-08,0,100,7.8,227,Go behind the scenes with pop provocateur Lady Gaga as she releases a bold new album and prepares for her Super Bowl halftime show.
407531,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Bedeviled,6.235553,"[{'id': 79545, 'logo_path': None, 'name': 'Conduit', 'origin_country': ''}, {'id': 79546, 'logo_path': None, 'name': 'Circle 18', 'origin_country': ''}, {'id': 79548, 'logo_path': None, 'name': 'STANDOFF Pictures', 'origin_country': ''}]",2017-06-28,0,91,4.9,109,"A group of friends download a Siri-like App which, at first, seems like a harmless way to get directions or a restaurant recommendation. But the sinister nature of the App soon reveals itself. The App not only knows each person’s deepest, darkest fears, but is able to manifest these fears into the real world to literally scare the kids to death."
392207,5000000,"[{'id': 53, 'name': 'Thriller'}]",El guardián invisible,6.202204,"[{'id': 201, 'logo_path': '/2APJ1T7MnjRUdWxcRDHpMf0uHDF.png', 'name': 'Arte', 'origin_country': 'FR'}, {'id': 11068, 'logo_path': '/jOdUllzDZRFy0tPIFDEwpP4Mpv4.png', 'name': 'Nostromo Pictures', 'origin_country': ''}, {'id': 29566, 'logo_path': None, 'name': 'Atresmedia Cine', 'origin_country': ''}, {'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'Zweites Deutsches Fernsehen (ZDF)', 'origin_country': 'DE'}]",2017-03-03,0,129,6.4,120,"When the naked body of a teenage girl is found on the banks of the River Baztán, it is quickly linked to a similar murder one month before. Soon, rumours are flying in the nearby village of Elizondo. Is this the work of a ritualistic killer or is it the basajaun, the ‘invisible guardian’ of Basque mythology?  Inspector Amaia Salazar leads the investigation, taking her back to the heart of the Basque country where she was born, and where she hoped never to return. Shrouded in mist and surrounded by impenetrable forests, it is a place of unresolved conflicts and a terrible secret from Amaia’s childhood that will come back to haunt her.  Faced with the superstitions of the village, Amaia must fight the demons of her past to confront the reality of a serial killer on the loose. But as she is drawn deeper into the investigation, she feels the presence of something darker lurking in the shadows…"
396493,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Creep 2,6.169191,"[{'id': 9286, 'logo_path': None, 'name': 'The Orchard', 'origin_country': 'US'}, {'id': 1974, 'logo_path': None, 'name': 'Duplass Brothers Productions', 'origin_country': 'US'}, {'id': 3172, 'logo_path': '/kDedjRZwO8uyFhuHamomOhN6fzG.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}]",2017-10-06,0,78,6.3,152,"After finding an ad online for “video work,” Sara, a video artist whose primary focus is creating intimacy with lonely men, thinks she may have found the subject of her dreams. She drives to a remote house in the forest and meets a man claiming to be a serial killer. Unable to resist the chance to create a truly shocking piece of art, she agrees to spend the day with him. However, as the day goes on, she discovers she may have dug herself into a hole from which she can’t escape."
459202,10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",Boo 2! A Madea Halloween,6.119438,"[{'id': 3096, 'logo_path': '/fkZTZ4veYYr3lwr2riVrVAOfeqD.png', 'name': 'Tyler Perry Studios', 'origin_country': 'US'}]",2017-10-20,0,103,5.4,320,"Madea and the gang encounter monsters, goblins and boogeymen at a haunted campground."
437109,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",악녀,6.107423,"[{'id': 96850, 'logo_path': None, 'name': 'Apeitda', 'origin_country': ''}, {'id': 20064, 'logo_path': None, 'name': 'Next Entertainment World', 'origin_country': 'KR'}]",2017-06-08,0,129,6.9,121,A young girl is raised as a killer in the Yanbian province of China. She hides her identity and travels to South Korea where she hopes to lead a quiet life but becomes involved with two mysterious men.
398924,0,"[{'id': 18, 'name': 'Drama'}]",Un sac de billes,6.102521,"[{'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 12686, 'logo_path': None, 'name': 'Forecast Pictures', 'origin_country': ''}, {'id': 59489, 'logo_path': None, 'name': 'Quad Films', 'origin_country': ''}]",2017-01-18,0,110,7.9,233,"In occupied France, Maurice and Joseph, two young Jewish brothers left to their own devices demonstrate an incredible amount of cleverness, courage, and ingenuity to escape the enemy invasion and to try to reunite their family once again."
419700,0,"[{'id': 35, 'name': 'Comedy'}]",Sandy Wexler,6.059724,"[{'id': 2608, 'logo_path': '/g3YRudXiQzHesQqRXvnhFpMzfkU.png', 'name': 'Happy Madison Productions', 'origin_country': 'US'}, {'id': 59811, 'logo_path': '/wwemzKWzjKYJFfCeiB57q3r4Bcm.png', 'name': 'Netflix', 'origin_country': 'US'}]",2017-04-14,0,130,5.4,164,"When a hapless but dedicated talent manager signs his first client who actually has talent, his career finally starts to take off."
347629,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",Thank You for Your Service,6.014792,"[{'id': 7, 'logo_path': '/9YHAhaqpFKDq66Alz7HrYd1iM6G.png', 'name': 'DreamWorks', 'origin_country': 'US'}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 19477, 'logo_path': None, 'name': 'Dune Films', 'origin_country': ''}]",2017-10-26,9438370,109,6.4,104,"A group of U.S. soldiers returning from Iraq struggle to integrate back into family and civilian life, while living with the memory of a war that threatens to destroy them long after they've left the battlefield."
