budget,genres,original_title,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,overview,normalized_budget,normalized_revenue,normalized_popularity,compound_score,released_year,released_month
12000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",La Guerre du feu,6.537986,"[{""name"": ""Belstar Productions"", ""id"": 999}, {""name"": ""St\u00e9phan Films"", ""id"": 2359}]",1981-12-15,55260558,100.0,7.1,109,"A colossal adventure odyssey that turns back the hands of time to the very beginning of man's existence. 80,000 years ago, when man roamed the earth, he was exposed to the many harsh elements of nature. Against the perilous atmosphere of rugged terrain, rival tribes and savage beasts, Quest for Fire examines a peaceful tribe's search for that all important element fire, and the knowledge to create it. Focusing on human dream as well as realistic insights into pre-historic man, the constant struggle for survival is vividly recreated in this sensational production.",273.5638555728302,172.16729411849428,2.3281193996321115,-0.2023,1981,12
12500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Antwone Fisher,13.349012,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Mundy Lane Entertainment"", ""id"": 2510}]",2002-12-19,23367586,120.0,6.7,137,"A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.",276.5602053902369,144.12945289673027,3.5000456832644327,-0.9201,2002,12
12500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",True Romance,35.268557,"[{""name"": ""Davis-Films"", ""id"": 342}, {""name"": ""August Entertainment"", ""id"": 3322}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]",1993-09-09,12281551,120.0,7.5,749,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",276.5602053902369,126.11331653169057,5.423998928554858,-0.5106,1993,9
12500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",Glengarry Glen Ross,13.939054,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""GGR"", ""id"": 67780}, {""name"": ""Zupnik Cinema Group II"", ""id"": 67781}]",1992-09-15,10725228,100.0,7.5,323,"Glengarry Glen Ross, follows the lives of four unethical Chicago real estate agents who are prepared to go to any lengths (legal or illegal) to unload undesirable real estate on unwilling prospective buyers.",276.5602053902369,122.60512631281343,3.577184238412627,-0.6486,1992,9
12500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",Sorority Row,8.780512,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Karz Entertainment"", ""id"": 4194}]",2009-09-09,27206120,101.0,5.4,177,"When five sorority girls inadvertently cause the murder of one of their sisters in a prank gone wrong, they agree to keep the matter to themselves and never speak of it again, so they can get on with their lives. This proves easier said than done, when after graduation a mysterious killer goes after the five of them and anyone who knows their secret.",276.5602053902369,148.73916822472864,2.789951051994194,-0.8271,2009,9
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",Lars and the Real Girl,15.817096,"[{""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Lars Productions"", ""id"": 19731}]",2007-10-12,11293663,106.0,7.1,509,"Sometimes you find love where you'd least expect it. Just ask Lars, a sweet but quirky guy who thinks he's found the girl of his dreams in a life-sized doll named Bianca. Lars is completely content with his artificial girlfriend, but when he develops feelings for Margo, an attractive co-worker, Lars finds himself lost in a unique love triangle, hoping to somehow discover the real meaning of true love.",273.5638555728302,123.93099680698198,3.8068883358998695,0.9835,2007,10
12500000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]",The Boy in the Striped Pyjamas,34.821222999999996,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Heyday Films"", ""id"": 7364}]",2008-05-07,20416563,94.0,7.7,1451,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",276.5602053902369,140.1536047111772,5.395944445561547,-0.802,2008,5
12800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10402, ""name"": ""Music""}]",Dancer in the Dark,22.022228,"[{""name"": ""Fine Line Features"", ""id"": 8}, {""name"": ""Zentropa Entertainments"", ""id"": 76}, {""name"": ""Danmarks Radio (DR)"", ""id"": 119}, {""name"": ""SVT Drama"", ""id"": 157}, {""name"": ""Arte"", ""id"": 201}, {""name"": ""Memfis Film"", ""id"": 321}, {""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""Angel films"", ""id"": 2996}, {""name"": ""TV 1000"", ""id"": 4524}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Yleisradio (YLE)"", ""id"": 5975}, {""name"": ""Arte France Cin\u00e9ma"", ""id"": 6916}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Blind Spot Pictures Oy"", ""id"": 7330}, {""name"": ""Vrijzinnig Protestantse Radio Omroep (VPRO)"", ""id"": 8659}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Liberator Productions"", ""id"": 11239}, {""name"": ""Icelandic Film"", ""id"": 14937}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""Pain Unlimited GmbH Filmproduktion"", ""id"": 30268}, {""name"": ""Trust Film Svenska"", ""id"": 53667}, {""name"": ""Cinematograph A/S"", ""id"": 53668}, {""name"": ""What Else? B.V"", ""id"": 53669}, {""name"": ""Filmek A/S"", ""id"": 53670}, {""name"": ""Lantia Cinema & Audiovisivi"", ""id"": 53671}]",2000-05-17,40031879,140.0,7.6,377,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",278.31585085261264,161.09602573786213,4.439709602984581,-0.8316,2000,5
12500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",The Funeral,2.950618,"[{""name"": ""C&P Productions"", ""id"": 3989}]",1996-01-26,1227324,99.0,7.3,31,"The story concerns the funeral of one of three brothers in a family of gangsters that lived in New York in 1930s. Details of the past of the brothers and their families are shown through a series of flashbacks, climaxing in a shocking ending.",276.5602053902369,77.6857704731363,1.2226220698763297,-0.6369,1996,1
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Solitary Man,7.497306,"[{""name"": ""Smartest Man Productions"", ""id"": 10226}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Paul Schiff Productions"", ""id"": 23596}]",2009-09-07,5024782,90.0,5.8,84,A car magnate watches his personal and professional life hit the skids because of his business and romantic indiscretions.,290.3427718821572,104.63725869735836,2.5387852167410454,0.4019,2009,9
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",Machete,26.396190999999998,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Troublemaker Studios"", ""id"": 10807}, {""name"": ""Overnight Films"", ""id"": 10808}]",2010-09-01,31327899,105.0,6.3,1150,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",313.4810432138749,153.14201008048954,4.806264023530727,-0.91,2010,9
12500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Casino Jack,6.546037,"[{""name"": ""An Olive Branch Productions"", ""id"": 8689}, {""name"": ""Rollercoaster Entertainment"", ""id"": 8690}, {""name"": ""Vortex Words Pictures"", ""id"": 8691}, {""name"": ""Hannibal Pictures"", ""id"": 8692}, {""name"": ""Trigger Street Productions"", ""id"": 11801}, {""name"": ""Bagman (2009)"", ""id"": 36028}, {""name"": ""MCG"", ""id"": 36029}]",2010-09-16,1083683,108.0,6.0,94,"Based on a true story, a hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder.",276.5602053902369,75.65123121414402,2.329984674721286,-0.5106,2010,9
12300000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",The Land Before Time,28.670192999999998,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Sullivan Bluth Studios"", ""id"": 6422}, {""name"": ""U-Drive Productions"", ""id"": 20448}, {""name"": ""Universal City Studios"", ""id"": 69627}]",1988-11-18,84460846,69.0,7.0,640,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive.",275.372453826244,187.86845193430077,4.978411196638095,0.7184,1988,11
12500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",The Perfect Game,0.9035290000000001,"[{""name"": ""HighRoad Entertainment"", ""id"": 19901}, {""name"": ""Prelude Pictures"", ""id"": 19902}, {""name"": ""Lone Runner Entertainment"", ""id"": 19903}, {""name"": ""Kenio Films"", ""id"": 19904}, {""name"": ""Perfect Game, The"", ""id"": 19905}]",2010-04-01,3878993,118.0,6.3,30,"Based on a true story, a group of boys from Monterrey, Mexico who become the first non-U.S. team to win the Little League World Series.",276.5602053902369,99.10241991664385,-0.10031624754988043,0.765,2010,4
8000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",The Exorcist,47.584643,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Hoya Productions"", ""id"": 48184}]",1973-12-26,441306145,122.0,7.5,2005,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",245.48706927113545,263.5307979676439,6.105561638136776,-0.25,1973,12
7000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",Jaws,50.152327,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Zanuck/Brown Productions"", ""id"": 1865}]",1975-06-18,470654000,124.0,7.5,2542,"An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",236.87740587546116,267.01383388305356,6.229882782289321,-0.5423,1975,6
11000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",American Pie,60.767168000000005,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Zide-Perry Productions"", ""id"": 3169}]",1999-07-09,235483004,95.0,6.4,2296,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score."" by their senior prom.",267.2836309307802,231.80662918392053,6.696527384632216,0.5855,1999,7
12516654,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",Ernest et Célestine,11.103202,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""La Parti Productions"", ""id"": 2675}, {""name"": ""Les Armateurs"", ""id"": 6973}, {""name"": ""Melusine Productions"", ""id"": 13351}, {""name"": ""Maybe Movies"", ""id"": 27350}, {""name"": ""Gkids"", ""id"": 32853}]",2012-12-12,8109160,78.0,7.6,142,"Celestine is a little mouse trying to avoid a dental career; Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.",276.65847629751886,115.6598382874602,3.179664733467793,-0.4939,2012,12
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",The Golden Child,15.262129999999999,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1986-12-12,79817939,94.0,5.6,304,"A detective specializing in missing children is on a madcap mission to save a youth with mystical powers who's been abducted by an evil cult. He battles a band of super-nasties, scrambles through a booby-trapped chamber of horrors and traverses Tibet to obtain a sacred dagger.",332.67472701395724,185.69805377481097,3.741326434265861,-0.9186,1986,12
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Think Like a Man,6.035152,"[{""name"": ""Rainforest Films"", ""id"": 1309}]",2012-04-16,96070507,122.0,6.9,281,"The balance of power in four couples’ relationships is upset when the women start using the advice in Steve Harvey’s book, Act Like A Lady, Think Like A Man, to get more of what they want from their men. When the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage.",273.5638555728302,192.90516501284662,2.207907936114249,0.8834,2012,4
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Barbershop,10.297189,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",2002-04-01,75781642,102.0,6.2,137,"A day in the life of a barbershop on the south side of Chicago. Calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. After selling the shop to a local loan shark, Calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out.",273.5638555728302,183.72756496247214,3.052312282735769,-0.5008,2002,4
12000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Star Trek II: The Wrath of Khan,22.434102,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1982-06-03,96800000,113.0,7.3,675,Admiral James T. Kirk is feeling old; the prospect of accompanying his old ship the Enterprise on a two week cadet cruise is not making him feel any younger. But the training cruise becomes a a life or death struggle when Khan escapes from years of exile and captures the power of creation itself.,273.5638555728302,193.20504869049927,4.476529577425322,-0.5267,1982,6
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]",Ace Ventura: Pet Detective,41.249004,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]",1994-02-04,107217396,86.0,6.4,1648,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man . . . or beast!",290.3427718821572,197.30184411621107,5.774786643995547,-0.2244,1994,2
12000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",WarGames,23.161754000000002,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Sherwood Productions"", ""id"": 8791}]",1983-06-03,79567667,114.0,7.0,504,"High School student David Lightman (Matthew Broderick) has a talent for hacking. But while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the Defense Department's war computer and initiates a confrontation of global proportions! Together with his girlfriend (Ally Sheedy) and a wizardly computer genius (John Wood), David must race against time to outwit his opponent...and prevent a nuclear Armageddon.",273.5638555728302,185.5782191200405,4.54031209379574,-0.5707,1983,6
12000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",Witness,19.195399,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1985-02-08,68706993,113.0,7.0,375,"A sheltered Amish child is the sole witness of a brutal murder in a restroom at a Philadelphia train station, and he must be protected.  The assignment falls to a taciturn detective who goes undercover in a Pennsylvania Dutch community. On the farm, he slowly assimilates despite his urban grit and forges a romantic bond with the child's beautiful mother.",273.5638555728302,180.0614156353737,4.171385504749573,-0.0772,1985,2
12000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",Act of Valor,21.958054999999998,"[{""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Bandito Brothers"", ""id"": 8403}]",2012-02-24,81272766,110.0,6.3,417,"When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot, an elite, highly trained U.S. SEAL team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack.",273.5638555728302,186.38876007179292,4.433924602010771,-0.7783,2012,2
12000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}]",Step Up,45.477802000000004,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Offspring Entertainment"", ""id"": 2378}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Eketahuna LLC"", ""id"": 74192}]",2006-08-11,114194847,104.0,6.7,1060,"Everyone deserves a chance to follow their dreams, but some people only get one shot. Tyler Gage is a rebel from the wrong side of Baltimore's tracks and the only thing that stands between him and an unfulfilled life are his dreams of one day making it out of there. Nora is a privileged ballet dancer attending Baltimore's ultra-elite Maryland School of the Arts",273.5638555728302,199.87100782815756,5.999590094786538,-0.0,2006,8
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",Jackie Brown,40.631671000000004,"[{""name"": ""Miramax Films"", ""id"": 14}]",1997-12-24,39673162,154.0,7.3,1514,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. Based on Elmore Leonard's novel “Rum Punch”.",273.5638555728302,160.7970438293775,5.740484943466707,0.2263,1997,12
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",Harold & Kumar Escape from Guantanamo Bay,26.219597999999998,"[{""name"": ""New Line Cinema"", ""id"": 12}]",2008-04-25,43493123,107.0,6.2,497,"Having satisfied their urge for White Castle, Harold and Kumar jump on a plane to catch up with Harold's love interest, who's headed for the Netherlands. But the pair must change their plans when Kumar is accused of being a terrorist. Rob Corddry also stars in this wild comedy sequel that follows the hapless stoners' misadventures as they try to avoid being captured by the Department of Homeland Security.",273.5638555728302,163.87600088282863,4.792418615449635,-0.8834,2008,4
15000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Chronicle,64.504747,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Adam Schroeder Productions"", ""id"": 43394}]",2012-02-01,145000000,84.0,6.6,1935,"Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",290.3427718821572,209.90252970612843,6.845698785796325,0.4588,2012,2
12000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Yentl,3.389249,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Barwood Films"", ""id"": 3645}, {""name"": ""Ladbroke"", ""id"": 8845}]",1983-11-18,30400000,132.0,6.2,51,A Jewish girl disguises herself as a boy to enter religious training.,273.5638555728302,152.193154330588,1.4014626237701409,-0.25,1983,11
5000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",Time Bandits,14.779537,"[{""name"": ""Handmade Films Ltd."", ""id"": 146}]",1981-07-13,42365581,116.0,6.6,249,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them.",216.47846359579125,162.99046116642603,3.682787966950004,0.6908,1981,7
12000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",Crossroads,6.7033190000000005,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}]",2002-02-15,61141030,93.0,4.7,158,"Three friends get together and bury a box making a pact to open it at midnight at their high school graduation. In the little town in Georgia that they live in, things soon change. One is little miss perfect, one is an engaged prom queen, and the other is a pregnant outcast. The night of graduation, they open the box and they strike up a conversation. All of a sudden, one brings up the topic of her going to Los Angeles for a record contract audition. They all decide to go together and they leave. With a little money, they set out on the road with a guy named Ben. When one of them tells the other a rumor that he might be a homicidal maniac they are all scared of him. When they reach LA, Lucy falls in love with Ben and against her father's wishes, she stays and she goes to the audition.",273.5638555728302,175.7898735408293,2.3660707907696374,0.7972,2002,2
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",Project X,49.070321,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Green Hat Films"", ""id"": 3527}]",2012-03-01,100000000,88.0,6.5,1564,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",273.5638555728302,194.4995478384988,6.178113217119932,0.6597,2012,3
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",Patton,21.933822,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",1970-01-25,89800000,172.0,7.3,323,"""Patton"" tells the tale of General George S. Patton, famous tank commander of World War II. The film begins with patton's career in North Africa and progresses through the invasion of Germany and the fall of the Third Reich. Side plots also speak of Patton's numerous faults such his temper and habit towards insubordination.",273.5638555728302,190.24937868565735,4.43173664653851,-0.8689,1970,1
12000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",One Hour Photo,20.624896,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Catch 23 Entertainment"", ""id"": 7053}]",2002-08-21,52223306,96.0,6.6,435,"Sy ""the photo guy"" Parrish has lovingly developed photos for the Yorkin family since their son was a baby. But as the Yorkins' lives become fuller, Sy's only seems lonelier, until he eventually believes he's part of their family. When ""Uncle"" Sy's picture-perfect fantasy collides with an ugly dose of reality, what happens next ""has the spine-tingling elements of the best psychological thrillers!""",273.5638555728302,170.1739128944007,4.310657056277863,-0.2714,2002,8
12000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Quarantine,8.083995,"[{""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Andale Pictures"", ""id"": 22791}]",2008-10-10,40855419,89.0,5.5,339,A television reporter and her cameraman are trapped inside a building quarantined by the CDC after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.,273.5638555728302,161.774403753824,2.657465132606135,-0.8271,2008,10
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",The Eye,11.135734,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""VN Productions"", ""id"": 4622}]",2008-02-01,56309766,98.0,5.5,281,"Violinist Sydney Wells was accidentally blinded by her sister Helen when she was five years old. She submits to a cornea transplantation, and while recovering from the operation, she realizes that she is seeing dead people.",273.5638555728302,172.8355387099716,3.184651711623561,-0.6908,2008,2
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",Johnson Family Vacation,4.623609,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Bird and a Bear Entertainment"", ""id"": 4342}, {""name"": ""Hallway Pictures"", ""id"": 11051}, {""name"": ""Catch Productions"", ""id"": 11052}]",2004-04-07,31179516,97.0,4.7,30,"AAA can't help the roadside emergency that is the JOHNSON FAMILY VACATION. Even the on-board navigation system has a meltdown on Nate Johnson and his family's cross-country trek to their annual family reunion/grudge match. Reluctantly along for the ride are Nate's wife, who's only in it for the kids; their rapper-wannabe son; their teenage daughter who's fashioned herself as the next Lolita; and their youngest, whose imaginary dog Nate just can't seem to keep track of. Can the Johnsons survive each other and all the obstacles the road throws at them to make it to Caruthersville, Missouri? Can they find Missouri?",273.5638555728302,152.99179914894853,1.8227139647664705,-0.803,2004,4
12000000,"[{""id"": 35, ""name"": ""Comedy""}]",How High,11.510280999999999,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Jersey Films"", ""id"": 216}, {""name"": ""Native Pictures Productions"", ""id"": 45689}]",2001-12-21,31155435,93.0,6.3,218,"Multi-platinum rap superstars Redman and Method Man star as Jamal and Silas, two regular guys who smoke something magical, ace their college entrance exams and wind up at Harvard. Ivy League ways are strange but Silas and Jamal take it in a stride -- until their supply of supernatural smoke runs dry. That's when they have to start living by their wits and rely on their natural resources to make the grade.",273.5638555728302,152.96736759599193,3.2412660772231106,0.431,2001,12
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Frida,18.422327,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Ventanarosa Productions"", ""id"": 689}, {""name"": ""Handprint Entertainment"", ""id"": 690}]",2002-08-29,56298474,123.0,7.3,383,"""Frida"" chronicles the life Frida Kahlo shared unflinchingly and openly with Diego Rivera, as the young couple took the art world by storm. From her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with Leon Trotsky, to her provocative and romantic entanglements with women, Frida Kahlo lived a bold and uncompromising life as a political, artistic, and sexual revolutionary",273.5638555728302,172.82840001217278,4.0926713672333275,0.7096,2002,8
